,date,items,ItemsPer1000
0,2014-01-01,1086746.0,20.00762197928442
1,2014-02-01,976680.0,17.981243303152258
2,2014-03-01,989679.0,18.220562406336185
3,2014-04-01,890547.0,16.39548498985577
4,2014-05-01,784797.0,14.448566368292566
5,2014-06-01,686190.0,12.633154505252538
6,2014-07-01,632969.0,11.653325134489272
7,2014-08-01,509572.0,9.381515043283269
8,2014-09-01,691235.0,12.72603587117014
9,2014-10-01,873241.0,16.07687152730473
10,2014-11-01,920096.0,16.939499158636586
11,2014-12-01,1503484.0,27.680009426215925
12,2015-01-01,1206327.0,22.018771116136698
13,2015-02-01,978735.0,17.8645938856977
14,2015-03-01,1021494.0,18.6450627255354
15,2015-04-01,793700.0,14.487198441946253
16,2015-05-01,680633.0,12.423416072996352
17,2015-06-01,620762.0,11.330606374221292
18,2015-07-01,568832.0,10.382741670819165
19,2015-08-01,475306.0,8.675636062300246
20,2015-09-01,614440.0,11.215212562264654
21,2015-10-01,800401.0,14.609510041744013
22,2015-11-01,824847.0,15.055716483865492
23,2015-12-01,1019904.0,18.61604087153175
24,2016-01-01,963471.0,17.43267816335282
25,2016-02-01,981510.0,17.759068974688834
26,2016-03-01,1024650.0,18.539627741861942
27,2016-04-01,773654.0,13.99820149417114
28,2016-05-01,667186.0,12.071809959090325
29,2016-06-01,602253.0,10.896936931068735
30,2016-07-01,592399.0,10.71864239950351
31,2016-08-01,494375.0,8.945033391775725
32,2016-09-01,557939.0,10.095136254005475
33,2016-10-01,771779.0,13.964275956654923
34,2016-11-01,921352.0,16.670592982208543
35,2016-12-01,1137637.0,20.58397158577914
36,2017-01-01,1073034.0,19.292441126657245
37,2017-02-01,843035.0,15.15721133273642
38,2017-03-01,800608.0,14.394401953275295
39,2017-04-01,634964.0,11.416232465650474
40,2017-05-01,653139.0,11.743006936428657
41,2017-06-01,528628.0,9.50438156470584
42,2017-07-01,523091.0,9.404829969399167
43,2017-08-01,517822.0,9.310096836715246
44,2017-09-01,594852.0,10.69504525399411
45,2017-10-01,737268.0,13.255590675196064
46,2017-11-01,804267.0,14.460188351546403
47,2017-12-01,1021158.0,18.359744981067756
48,2018-01-01,1111080.0,19.848795581058003
49,2018-02-01,815974.0,14.576899166089051
50,2018-03-01,777102.0,13.882473578528401
51,2018-04-01,613052.0,10.951816096553596
52,2018-05-01,571477.0,10.20910299193243
53,2018-06-01,470495.0,8.405118512537248
54,2018-07-01,437129.0,7.809054400720293
55,2018-08-01,407767.0,7.284519411474672
56,2018-09-01,511124.0,9.130931879408045
57,2018-10-01,690244.0,12.33080611391781
58,2018-11-01,728332.0,13.0112259991568
59,2018-12-01,842877.0,15.057505555833446
60,2019-01-01,947913.0,16.84070922237817
61,2019-02-01,765285.0,13.596123438804698
62,2019-03-01,668150.0,11.87041412759607
63,2019-04-01,619729.0,11.01016220441665
64,2019-05-01,530843.0,9.431005383125767
65,2019-06-01,466514.0,8.288130474176986
66,2019-07-01,464396.0,8.25050189208876
67,2019-08-01,414460.0,7.363334340078526
68,2019-09-01,492263.0,8.74558956775099
69,2019-10-01,690337.0,12.264590402757298
70,2019-11-01,759374.0,13.49110807113543
71,2019-12-01,976128.0,17.34197949793025
72,2020-01-01,848440.0,15.003359858532272
73,2020-02-01,670114.0,11.849938107869143
74,2020-03-01,695623.0,12.30102564102564
75,2020-04-01,450997.0,7.975190097259063
76,2020-05-01,280354.0,4.95763041556145
77,2020-06-01,254259.0,4.496180371352785
78,2020-07-01,252647.0,4.4676746242263485
79,2020-08-01,240305.0,4.249425287356321
80,2020-09-01,373970.0,6.613085764809902
81,2020-10-01,372060.0,6.5793103448275865
82,2020-11-01,335321.0,5.929637488947834
83,2020-12-01,367912.0,6.505959328028293
84,2021-01-01,353834.0,6.258516637069215
85,2021-02-01,280214.0,4.9563467076078425
86,2021-03-01,324336.0,5.73676427929617
87,2021-04-01,327785.0,5.797769224782618
88,2021-05-01,392073.0,6.934877353351116
89,2021-06-01,458487.0,8.109589574150458
90,2021-07-01,460189.0,8.139694073198859
91,2021-08-01,406902.0,7.1971685498192315
92,2021-09-01,558089.0,9.871321838673845
93,2021-10-01,763395.0,13.50271683375666
94,2021-11-01,775222.0,13.711909495475481
95,2021-12-01,791324.0,13.996717159210704
96,2022-01-01,562243.0,9.942380688796904
97,2022-02-01,498074.0,8.807653130749213
98,2022-03-01,639434.0,11.307381778626253
99,2022-04-01,575069.0,10.169188269708554
100,2022-05-01,548134.0,9.692885276424967
101,2022-06-01,533938.0,9.441851406268894
102,2022-07-01,527410.0,9.326414022190361
103,2022-08-01,419878.0,7.424880200999686
104,2022-09-01,489472.0,8.65554032777073
105,2022-10-01,733849.0,12.976962142868688
106,2022-11-01,867541.0,15.341094304668186
107,2022-12-01,1529041.0,27.038678490934895
108,2023-01-01,1008875.0,17.840363183552267
