,date,items,ItemsPer1000
0,2014-01-01,315379.0,5.806309673285883
1,2014-02-01,347608.0,6.399664191057614
2,2014-03-01,363453.0,6.691379799177415
3,2014-04-01,299756.0,5.518681213478016
4,2014-05-01,272247.0,5.012224623779839
5,2014-06-01,236884.0,4.361171354613507
6,2014-07-01,224859.0,4.139784154383743
7,2014-08-01,156811.0,2.886981143886031
8,2014-09-01,210872.0,3.8822754001539126
9,2014-10-01,282933.0,5.208960060092126
10,2014-11-01,356920.0,6.571103493223066
11,2014-12-01,528625.0,9.732291785568316
12,2015-01-01,325233.0,5.936392857338422
13,2015-02-01,331176.0,6.04486888145394
14,2015-03-01,352544.0,6.434893394881567
15,2015-04-01,242971.0,4.43488609378622
16,2015-05-01,234738.0,4.284611298810104
17,2015-06-01,207908.0,3.7948903284215216
18,2015-07-01,200273.0,3.6555306709889153
19,2015-08-01,142705.0,2.6047570286732267
20,2015-09-01,191127.0,3.488591125883661
21,2015-10-01,256635.0,4.684291510833913
22,2015-11-01,319802.0,5.837262235266846
23,2015-12-01,366312.0,6.686197096719435
24,2016-01-01,280239.0,5.070537977603717
25,2016-02-01,324063.0,5.86347278086274
26,2016-03-01,350008.0,6.332911751987131
27,2016-04-01,241895.0,4.376756211992089
28,2016-05-01,239357.0,4.330834604410139
29,2016-06-01,205743.0,3.72263566143942
30,2016-07-01,203778.0,3.6870816981224253
31,2016-08-01,149912.0,2.7124507627365513
32,2016-09-01,177275.0,3.2075464870332073
33,2016-10-01,251947.0,4.558633280319027
34,2016-11-01,335328.0,6.067297410260168
35,2016-12-01,350517.0,6.342121404571534
36,2017-01-01,271763.0,4.8861188721920765
37,2017-02-01,265440.0,4.7724355171037445
38,2017-03-01,281010.0,5.052373812015232
39,2017-04-01,202892.0,3.6478638748350396
40,2017-05-01,213243.0,3.833968003969838
41,2017-06-01,178382.0,3.20719029691079
42,2017-07-01,182407.0,3.279557132942822
43,2017-08-01,147915.0,2.659413801659133
44,2017-09-01,183769.0,3.3040449914957732
45,2017-10-01,246167.0,4.425919733042787
46,2017-11-01,309499.0,5.564587176416862
47,2017-12-01,327907.0,5.895550832982736
48,2018-01-01,279036.0,4.9848152462073845
49,2018-02-01,261178.0,4.665792501232644
50,2018-03-01,266640.0,4.76336794266237
51,2018-04-01,201319.0,3.5964464103242033
52,2018-05-01,209135.0,3.73607468755136
53,2018-06-01,165040.0,2.9483432540391443
54,2018-07-01,156099.0,2.7886175085570555
55,2018-08-01,125200.0,2.23662491157114
56,2018-09-01,160315.0,2.8639338873684284
57,2018-10-01,231562.0,4.136719950265465
58,2018-11-01,281103.0,5.0217409945477804
59,2018-12-01,276800.0,4.944870411524692
60,2019-01-01,252360.0,4.483450885639668
61,2019-02-01,249865.0,4.439124487004104
62,2019-03-01,230104.0,4.088048750155453
63,2019-04-01,192440.0,3.418906674720628
64,2019-05-01,169110.0,3.004423756817738
65,2019-06-01,148180.0,2.6325794588448486
66,2019-07-01,160514.0,2.851706433101782
67,2019-08-01,129453.0,2.299873860749374
68,2019-09-01,159383.0,2.8316129834597685
69,2019-10-01,221036.0,3.9269458311865972
70,2019-11-01,279121.0,4.958889263950823
71,2019-12-01,345698.0,6.141702346900705
72,2020-01-01,228484.0,4.0403890362511055
73,2020-02-01,233915.0,4.136427939876215
74,2020-03-01,206687.0,3.6549425287356323
75,2020-04-01,119908.0,2.120389036251105
76,2020-05-01,84174.0,1.4884880636604774
77,2020-06-01,79631.0,1.4081520778072503
78,2020-07-01,79175.0,1.4000884173297967
79,2020-08-01,80963.0,1.431706454465075
80,2020-09-01,121844.0,2.154624226348364
81,2020-10-01,110153.0,1.9478868258178603
82,2020-11-01,102199.0,1.8072325375773652
83,2020-12-01,107635.0,1.9033598585322724
84,2021-01-01,87530.0,1.548206111460935
85,2021-02-01,78435.0,1.3873363001535295
86,2021-03-01,106780.0,1.888694717031859
87,2021-04-01,111611.0,1.9741440912403336
88,2021-05-01,165274.0,2.923320197253451
89,2021-06-01,205588.0,3.6363829320579306
90,2021-07-01,194624.0,3.442454772500548
91,2021-08-01,141094.0,2.4956311332168304
92,2021-09-01,189433.0,3.3506378191749033
93,2021-10-01,286716.0,5.07135226155185
94,2021-11-01,270269.0,4.780442334496006
95,2021-12-01,257247.0,4.550112847652132
96,2022-01-01,159372.0,2.818242459461372
97,2022-02-01,174766.0,3.09046107013921
98,2022-03-01,218501.0,3.86384556656608
99,2022-04-01,182526.0,3.227684431114916
100,2022-05-01,206166.0,3.6457205462522477
101,2022-06-01,199306.0,3.5244122658020745
102,2022-07-01,213103.0,3.7683904502584946
103,2022-08-01,148258.0,2.6217088983938464
104,2022-09-01,161055.0,2.8480036600441188
105,2022-10-01,264361.0,4.674807336456014
106,2022-11-01,343409.0,6.072646542436377
107,2022-12-01,515205.0,9.110587846841328
108,2023-01-01,288282.0,5.0978124934018725
109,2023-02-01,299439.0,5.295106441650063
