,date,items,ItemsPer1000
0,2014-01-01,4098890.0,75.46293398334947
1,2014-02-01,3695303.0,68.0326640474551
2,2014-03-01,3928055.0,72.31776289384828
3,2014-04-01,3702576.0,68.1665641811159
4,2014-05-01,3625570.0,66.74883921305826
5,2014-06-01,3466125.0,63.81336460676847
6,2014-07-01,3557466.0,65.49500521019357
7,2014-08-01,3098219.0,57.04000250383861
8,2014-09-01,3475017.0,63.977071466181606
9,2014-10-01,3788464.0,69.74781190280687
10,2014-11-01,3584223.0,65.98761704524952
11,2014-12-01,4614361.0,84.9530530261467
12,2015-01-01,4214207.0,76.9208177956898
13,2015-02-01,3672065.0,67.02524171188783
14,2015-03-01,3994434.0,72.90935872654295
15,2015-04-01,3511298.0,64.09080372282851
16,2015-05-01,3278079.0,59.833918333598
17,2015-06-01,3340433.0,60.9720495817385
18,2015-07-01,3374466.0,61.593245026585116
19,2015-08-01,2944895.0,53.75239795350297
20,2015-09-01,3251107.0,59.34160547436129
21,2015-10-01,3529738.0,64.42738421831736
22,2015-11-01,3459400.0,63.143523107054136
23,2015-12-01,3876951.0,70.76497226496406
24,2016-01-01,3671166.0,66.424682592671
25,2016-02-01,3703377.0,67.00749618676959
26,2016-03-01,3877403.0,70.1562565023947
27,2016-04-01,3499920.0,63.32622254066993
28,2016-05-01,3245985.0,58.73161914377371
29,2016-06-01,3251528.0,58.831912079481654
30,2016-07-01,3239227.0,58.60934245975527
31,2016-08-01,3092198.0,55.94905560350365
32,2016-09-01,3193212.0,57.776764535057296
33,2016-10-01,3374814.0,61.062602115867925
34,2016-11-01,3621489.0,65.52584583150136
35,2016-12-01,3940332.0,71.29486991591895
36,2017-01-01,3871286.0,69.60316004847229
37,2017-02-01,3376238.0,60.70252465866226
38,2017-03-01,3646525.0,65.5621060277529
39,2017-04-01,3041123.0,54.67737875633322
40,2017-05-01,3284459.0,59.052398983088636
41,2017-06-01,3170323.0,57.00030924461609
42,2017-07-01,3127174.0,56.22451878301456
43,2017-08-01,3089438.0,55.54605047878977
44,2017-09-01,3128217.0,56.243271232699385
45,2017-10-01,3366018.0,60.51877582282441
46,2017-11-01,3393814.0,61.01852950589183
47,2017-12-01,3642759.0,65.49439584030033
48,2018-01-01,4001418.0,71.48299664863552
49,2018-02-01,3308762.0,59.10910156277913
50,2018-03-01,3456480.0,61.747997398940996
51,2018-04-01,3108542.0,55.53228814588797
52,2018-05-01,3125196.0,55.82980213372588
53,2018-06-01,2947648.0,52.65801076152434
54,2018-07-01,2958804.0,52.85730618894836
55,2018-08-01,2902482.0,51.85114653823342
56,2018-09-01,2860116.0,51.09430268037701
57,2018-10-01,3291188.0,58.795152312012746
58,2018-11-01,3221498.0,57.55018114518054
59,2018-12-01,3322138.0,59.34805599422622
60,2019-01-01,3657024.0,64.97102350453923
61,2019-02-01,3151070.0,55.98219837617923
62,2019-03-01,3173139.0,56.374278252527226
63,2019-04-01,3007288.0,53.427754188356104
64,2019-05-01,2998253.0,53.26723755041129
65,2019-06-01,2796294.0,49.67921544939329
66,2019-07-01,2981713.0,52.97338639472702
67,2019-08-01,2901594.0,51.54998489882211
68,2019-09-01,2872002.0,51.02425071508519
69,2019-10-01,3267767.0,58.05544797200064
70,2019-11-01,3238831.0,57.54136834437792
71,2019-12-01,3567657.0,63.383321193170715
72,2020-01-01,3565686.0,63.05368700265252
73,2020-02-01,3060869.0,54.12677276746242
74,2020-03-01,3266474.0,57.76258178603006
75,2020-04-01,2833572.0,50.10737400530504
76,2020-05-01,2413654.0,42.68176834659593
77,2020-06-01,2445006.0,43.23618037135279
78,2020-07-01,2513467.0,44.44680813439434
79,2020-08-01,2323758.0,41.09209549071618
80,2020-09-01,2681541.0,47.41893899204244
81,2020-10-01,2679246.0,47.37835543766578
82,2020-11-01,2557731.0,45.22954907161804
83,2020-12-01,2684882.0,47.47801945181256
84,2021-01-01,2554457.0,45.18251958030579
85,2021-02-01,2298535.0,40.655842961348796
86,2021-03-01,2591124.0,45.83107520110937
87,2021-04-01,2429478.0,42.971926051181185
88,2021-05-01,2453947.0,43.404726866231314
89,2021-06-01,2714854.0,48.01957676824134
90,2021-07-01,2809309.0,49.69027033910896
91,2021-08-01,2628800.0,46.49747773116081
92,2021-09-01,2967540.0,52.48901592602288
93,2021-10-01,3177485.0,56.20246425311834
94,2021-11-01,3280318.0,58.021345540218334
95,2021-12-01,3347678.0,59.21279034392003
96,2022-01-01,2927748.0,51.772605753853334
97,2022-02-01,2695171.0,47.65984832786792
98,2022-03-01,3176146.0,56.16513261205481
99,2022-04-01,2874089.0,50.82373096949825
100,2022-05-01,2962431.0,52.385919907038954
101,2022-06-01,2907133.0,51.408061992704596
102,2022-07-01,2963848.0,52.410977317155265
103,2022-08-01,2816466.0,49.8047590971396
104,2022-09-01,2867651.0,50.70988509347227
105,2022-10-01,3240031.0,57.294838078025556
106,2022-11-01,3513340.0,62.12787668175098
107,2022-12-01,4767071.0,84.29813203992535
108,2023-01-01,3888752.0,68.7664458042525
