,date,items,ItemsPer1000
0,2014-01-01,575226.0,10.590243130092826
1,2014-02-01,615989.0,11.340713520360259
2,2014-03-01,667109.0,12.281862266784003
3,2014-04-01,563765.0,10.379239495844732
4,2014-05-01,529437.0,9.747241174889444
5,2014-06-01,482058.0,8.874966400695184
6,2014-07-01,470139.0,8.655530721731479
7,2014-08-01,338756.0,6.236693754763737
8,2014-09-01,421145.0,7.753522864096795
9,2014-10-01,525532.0,9.675347867870965
10,2014-11-01,606367.0,11.163566939020484
11,2014-12-01,840441.0,15.473004569505456
12,2015-01-01,591163.0,10.790343571294283
13,2015-02-01,593115.0,10.82597291658681
14,2015-03-01,656667.0,11.985970945291067
15,2015-04-01,484712.0,8.84732131938094
16,2015-05-01,467039.0,8.52474067421965
17,2015-06-01,440546.0,8.041170876660772
18,2015-07-01,431169.0,7.870014948992723
19,2015-08-01,319050.0,5.823536176014807
20,2015-09-01,393344.0,7.1796051202581666
21,2015-10-01,490501.0,8.952986421787928
22,2015-11-01,564827.0,10.309639453659035
23,2015-12-01,630814.0,11.514082900287116
24,2016-01-01,522054.0,9.445846699995114
25,2016-02-01,593909.0,10.74596376571657
26,2016-03-01,655362.0,11.857870996108062
27,2016-04-01,489147.0,8.85043994637051
28,2016-05-01,478469.0,8.657236271918158
29,2016-06-01,433688.0,7.846985874310859
30,2016-07-01,430115.0,7.782337370019957
31,2016-08-01,335999.0,6.079438229285971
32,2016-09-01,372172.0,6.733938745858823
33,2016-10-01,465123.0,8.415758819282733
34,2016-11-01,575740.0,10.417220783779431
35,2016-12-01,598991.0,10.837915542600523
36,2017-01-01,509756.0,9.165075495240869
37,2017-02-01,499708.0,8.984419105563886
38,2017-03-01,554266.0,9.965335836057204
39,2017-04-01,410586.0,7.382064531440468
40,2017-05-01,439040.0,7.893648619007037
41,2017-06-01,391259.0,7.0345778631197025
42,2017-07-01,399968.0,7.191159919021061
43,2017-08-01,328800.0,5.911606381945868
44,2017-09-01,373541.0,6.716019949873605
45,2017-10-01,466220.0,8.38232702977738
46,2017-11-01,544580.0,9.791187966788566
47,2017-12-01,570763.0,10.261940977428738
48,2018-01-01,536995.0,9.593102191606583
49,2018-02-01,509246.0,9.097382505734478
50,2018-03-01,547067.0,9.773032591840964
51,2018-04-01,427729.0,7.641128888190192
52,2018-05-01,441769.0,7.891945292011748
53,2018-06-01,369850.0,6.607154341410431
54,2018-07-01,354610.0,6.334900638116948
55,2018-08-01,290199.0,5.184235724544993
56,2018-09-01,326419.0,5.831284880272682
57,2018-10-01,434455.0,7.761284951730348
58,2018-11-01,491840.0,8.786434476894165
59,2018-12-01,488166.0,8.720800611677612
60,2019-01-01,477007.0,8.474550073729281
61,2019-02-01,464980.0,8.26087728960506
62,2019-03-01,453756.0,8.061470677065753
63,2019-04-01,389206.0,6.914669461865084
64,2019-05-01,361973.0,6.430845488301029
65,2019-06-01,328983.0,5.844742125179882
66,2019-07-01,357659.0,6.35420256897685
67,2019-08-01,294577.0,5.233481976300034
68,2019-09-01,329039.0,5.845737026311582
69,2019-10-01,424056.0,7.533817755431983
70,2019-11-01,495420.0,8.80167711905058
71,2019-12-01,586952.0,10.427843018814292
72,2020-01-01,447161.0,7.907356321839081
73,2020-02-01,448788.0,7.936127320954907
74,2020-03-01,421615.0,7.455614500442087
75,2020-04-01,284112.0,5.024084880636605
76,2020-05-01,222972.0,3.9429177718832893
77,2020-06-01,214695.0,3.796551724137931
78,2020-07-01,215082.0,3.803395225464191
79,2020-08-01,202102.0,3.573863837312113
80,2020-09-01,274024.0,4.845694076038904
81,2020-10-01,255010.0,4.50946065428824
82,2020-11-01,245667.0,4.344244031830239
83,2020-12-01,253688.0,4.486083112290009
84,2021-01-01,219827.0,3.888238373861795
85,2021-02-01,202579.0,3.583160583270247
86,2021-03-01,254306.0,4.498093263808803
87,2021-04-01,245923.0,4.349817108977579
88,2021-05-01,319010.0,5.642559483801587
89,2021-06-01,373378.0,6.6042054322524955
90,2021-07-01,363825.0,6.435234645290468
91,2021-08-01,278073.0,4.918477299580447
92,2021-09-01,354527.0,6.270774226869769
93,2021-10-01,475487.0,8.410280810239067
94,2021-11-01,463945.0,8.206129148654671
95,2021-12-01,449768.0,7.955370345476543
96,2022-01-01,326705.0,5.777262647882486
97,2022-02-01,345130.0,6.103079713085758
98,2022-03-01,427932.0,7.5673024882804
99,2022-04-01,363340.0,6.4250948423857075
100,2022-05-01,413215.0,7.307055554842324
101,2022-06-01,406575.0,7.189637627409503
102,2022-07-01,436000.0,7.709972343480399
103,2022-08-01,319577.0,5.651215210120266
104,2022-09-01,330924.0,5.851869008701623
105,2022-10-01,478253.0,8.45715000730856
106,2022-11-01,604709.0,10.693324921682773
107,2022-12-01,930162.0,16.448447924211962
108,2023-01-01,543832.0,9.61681119151292
