,date,items,ItemsPer1000
0,2014-01-01,3515462.0,64.72168729265087
1,2014-02-01,3169313.0,58.34888413486853
2,2014-03-01,3359390.0,61.8483115658933
3,2014-04-01,3134700.0,57.711638799188464
4,2014-05-01,3034682.0,55.87024961061628
5,2014-06-01,2883778.0,53.09201975086806
6,2014-07-01,2929796.0,53.93923772842925
7,2014-08-01,2527970.0,46.54138882036062
8,2014-09-01,2879526.0,53.013737973289935
9,2014-10-01,3178651.0,58.5208021120615
10,2014-11-01,3040003.0,55.96821229605682
11,2014-12-01,4017894.0,73.97175080914491
12,2015-01-01,3644309.0,66.51861870577133
13,2015-02-01,3150757.0,57.509943179225466
14,2015-03-01,3417543.0,62.379518237223536
15,2015-04-01,2951444.0,53.87193513706894
16,2015-05-01,2729369.0,49.818458264201084
17,2015-06-01,2753954.0,50.267201836955586
18,2015-07-01,2761134.0,50.398256498431174
19,2015-08-01,2399511.0,43.797646491914946
20,2015-09-01,2673608.0,48.8006673201147
21,2015-10-01,2951587.0,53.87454527865543
22,2015-11-01,2910824.0,53.130508904598415
23,2015-12-01,3290536.0,60.061292695436634
24,2016-01-01,3136825.0,56.75651958362962
25,2016-02-01,3171737.0,57.38820404537156
26,2016-03-01,3324928.0,60.15998378811647
27,2016-04-01,2936990.0,53.14078102920129
28,2016-05-01,2699448.0,48.84278634510685
29,2016-06-01,2678654.0,48.46654761064701
30,2016-07-01,2673315.0,48.36994577342083
31,2016-08-01,2522849.0,45.64747114519949
32,2016-09-01,2622533.0,47.45111556214163
33,2016-10-01,2829643.0,51.19848520213288
34,2016-11-01,3064048.0,55.43972020026018
35,2016-12-01,3385296.0,61.25225944079858
36,2017-01-01,3335194.0,59.96458070385513
37,2017-02-01,2880829.0,51.795398727782036
38,2017-03-01,3077003.0,55.322477408961625
39,2017-04-01,2544470.0,45.747886528801104
40,2017-05-01,2735182.0,49.176762065034865
41,2017-06-01,2610268.0,46.93089102003977
42,2017-07-01,2580402.0,46.393920107013024
43,2017-08-01,2542261.0,45.70817017083967
44,2017-09-01,2597331.0,46.698292322463026
45,2017-10-01,2828378.0,50.8523644627594
46,2017-11-01,2860158.0,51.42374782899492
47,2017-12-01,3125805.0,56.1999050690946
48,2018-01-01,3455119.0,61.72368392845659
49,2018-02-01,2827697.0,50.515156170726655
50,2018-03-01,2937672.0,52.47979534524771
51,2018-04-01,2613950.0,46.69669079553818
52,2018-05-01,2606671.0,46.566655709824715
53,2018-06-01,2437569.0,43.54574719707309
54,2018-07-01,2436445.0,43.52566759323439
55,2018-08-01,2379007.0,42.49957125401056
56,2018-09-01,2374847.0,42.42525528250788
57,2018-10-01,2768368.0,49.455278220418315
58,2018-11-01,2723573.0,48.655041695547474
59,2018-12-01,2842893.0,50.78662383970617
60,2019-01-01,3149366.0,55.951924956028925
61,2019-02-01,2691451.0,47.816565103842805
62,2019-03-01,2685318.0,47.707605663830016
63,2019-04-01,2537741.0,45.085739158242575
64,2019-05-01,2493424.0,44.29839927514346
65,2019-06-01,2319379.0,41.20629985609466
66,2019-07-01,2479559.0,44.05207241458952
67,2019-08-01,2390169.0,42.46396148311333
68,2019-09-01,2392185.0,42.49977792385453
69,2019-10-01,2764886.0,49.12121804324266
70,2019-11-01,2765418.0,49.130669603993816
71,2019-12-01,3090036.0,54.897862739176006
72,2020-01-01,3075186.0,54.37994694960212
73,2020-02-01,2620280.0,46.33563218390805
74,2020-03-01,2790445.0,49.3447391688771
75,2020-04-01,2380160.0,42.0894783377542
76,2020-05-01,1980231.0,35.0173474801061
77,2020-06-01,1997987.0,35.331335101679926
78,2020-07-01,2053914.0,36.32031830238727
79,2020-08-01,1909877.0,33.773244916003534
80,2020-09-01,2239793.0,39.607303271441204
81,2020-10-01,2234167.0,39.50781609195402
82,2020-11-01,2130732.0,37.67872679045093
83,2020-12-01,2239568.0,39.603324491600354
84,2021-01-01,2138198.0,37.81984703659943
85,2021-02-01,1906307.0,33.71822401143334
86,2021-03-01,2149071.0,38.01216561365775
87,2021-04-01,2008221.0,35.52085028406478
88,2021-05-01,2048067.0,36.225635166016936
89,2021-06-01,2277908.0,40.290998365654694
90,2021-07-01,2366079.0,41.85054230548815
91,2021-08-01,2211282.0,39.11253634826413
92,2021-09-01,2528557.0,44.72440763826491
93,2021-10-01,2759732.0,48.81336625607573
94,2021-11-01,2847431.0,50.364561592177786
95,2021-12-01,2909599.0,51.464171754834055
96,2022-01-01,2513631.0,44.449599751639866
97,2022-02-01,2303888.0,40.74062560201003
98,2022-03-01,2730319.0,48.2813852726584
99,2022-04-01,2462449.0,43.544526805575615
100,2022-05-01,2526967.0,44.68542587818265
101,2022-06-01,2479982.0,43.8545702576358
102,2022-07-01,2532228.0,44.77845836556579
103,2022-08-01,2377255.0,42.03800528302867
104,2022-09-01,2438638.0,43.12346682513843
105,2022-10-01,2815649.0,49.79031174070698
106,2022-11-01,3080368.0,54.4714497425276
