,date,items,ItemsPer1000
0,2014-01-01,496049.0,9.132548797236941
1,2014-02-01,524102.0,9.649020741357154
2,2014-03-01,556006.0,10.236391821284837
3,2014-04-01,472781.0,8.70417146875909
4,2014-05-01,443942.0,8.173228810345272
5,2014-06-01,402840.0,7.416517234142049
6,2014-07-01,393530.0,7.24511475313256
7,2014-08-01,293371.0,5.401129673064956
8,2014-09-01,368667.0,6.787372552773922
9,2014-10-01,456278.0,8.40034170032734
10,2014-11-01,528175.0,9.724007025476558
11,2014-12-01,732897.0,13.493057371043106
12,2015-01-01,506221.0,9.239919468918325
13,2015-02-01,502232.0,9.167109295572068
14,2015-03-01,541611.0,9.885883879729056
15,2015-04-01,403761.0,7.3697438958279715
16,2015-05-01,388609.0,7.093178404090073
17,2015-06-01,365937.0,6.679352319831783
18,2015-07-01,358935.0,6.551546645785534
19,2015-08-01,274215.0,5.005174651327065
20,2015-09-01,340272.0,6.2108957896408405
21,2015-10-01,418797.0,7.644192069915289
22,2015-11-01,484886.0,8.850497295856812
23,2015-12-01,541250.0,9.879294641178543
24,2016-01-01,440155.0,7.96399731490679
25,2016-02-01,493657.0,8.932042172609517
26,2016-03-01,529292.0,9.576808321617714
27,2016-04-01,401844.0,7.270812638755449
28,2016-05-01,392448.0,7.100804985154185
29,2016-06-01,357686.0,6.471834566413537
30,2016-07-01,353820.0,6.401884631460101
31,2016-08-01,286412.0,5.182229893917106
32,2016-09-01,321608.0,5.819052943741507
33,2016-10-01,400306.0,7.242984651182146
34,2016-11-01,496828.0,8.98941704165694
35,2016-12-01,511986.0,9.26368013374804
36,2017-01-01,427065.0,7.6783460447254015
37,2017-02-01,412519.0,7.416818592073988
38,2017-03-01,447525.0,8.046203303164004
39,2017-04-01,333505.0,5.996199167916231
40,2017-05-01,356017.0,6.400950028227561
41,2017-06-01,316869.0,5.697094898542595
42,2017-07-01,320227.0,5.757469516032176
43,2017-08-01,276303.0,4.96774506736858
44,2017-09-01,316649.0,5.693139444150782
45,2017-10-01,390918.0,7.028446908812393
46,2017-11-01,459906.0,8.26880548873235
47,2017-12-01,473302.0,8.509656702517466
48,2018-01-01,434679.0,7.765286580965107
49,2018-02-01,401215.0,7.167471756357946
50,2018-03-01,416452.0,7.43967186640275
51,2018-04-01,332902.0,5.947099890669772
52,2018-05-01,345001.0,6.163241462595486
53,2018-06-01,292134.0,5.218803369943477
54,2018-07-01,282699.0,5.050252602845444
55,2018-08-01,242501.0,4.332138799368314
56,2018-09-01,277303.0,4.953856212886675
57,2018-10-01,366199.0,6.541931357767091
58,2018-11-01,414130.0,7.39819069192457
59,2018-12-01,402525.0,7.1908741416148
60,2019-01-01,388633.0,6.904489491356796
61,2019-02-01,374725.0,6.657398688862437
62,2019-03-01,362352.0,6.437578837031642
63,2019-04-01,312101.0,5.544814966155595
64,2019-05-01,290735.0,5.165224652228757
65,2019-06-01,263727.0,4.685398049283139
66,2019-07-01,283928.0,5.044290866452289
67,2019-08-01,243540.0,4.326753957396912
68,2019-09-01,273411.0,4.857444880700695
69,2019-10-01,348082.0,6.184056709364507
70,2019-11-01,406344.0,7.219144740348571
71,2019-12-01,477355.0,8.48073267361913
72,2020-01-01,360299.0,6.37133510167993
73,2020-02-01,354839.0,6.274783377541998
74,2020-03-01,332289.0,5.876021220159151
75,2020-04-01,238598.0,4.219239610963749
76,2020-05-01,192543.0,3.4048275862068964
77,2020-06-01,186973.0,3.3063306808134394
78,2020-07-01,187714.0,3.3194341290893017
79,2020-08-01,175826.0,3.10921308576481
80,2020-09-01,229452.0,4.057506631299734
81,2020-10-01,220046.0,3.8911759504862955
82,2020-11-01,211398.0,3.7382493368700267
83,2020-12-01,217280.0,3.842263483642794
84,2021-01-01,190614.0,3.3715270162231765
85,2021-02-01,176523.0,3.12228935694526
86,2021-03-01,217221.0,3.8421441761413884
87,2021-04-01,211538.0,3.741624864688944
88,2021-05-01,267603.0,4.733286873589404
89,2021-06-01,314997.0,5.571578664364905
90,2021-07-01,305607.0,5.405490975725374
91,2021-08-01,238864.0,4.224959495121727
92,2021-09-01,299172.0,5.29167049900595
93,2021-10-01,401641.0,7.104113456109692
94,2021-11-01,388704.0,6.8752874254462615
95,2021-12-01,372402.0,6.586942217757056
96,2022-01-01,266849.0,4.718803692397709
97,2022-02-01,278709.0,4.928529086878621
98,2022-03-01,338502.0,5.98587398672661
99,2022-04-01,287028.0,5.075637481202963
100,2022-05-01,318058.0,5.624354090877727
101,2022-06-01,308462.0,5.454663965629933
102,2022-07-01,323666.0,5.723522725974603
103,2022-08-01,250824.0,4.435426841929192
104,2022-09-01,264651.0,4.679935529069796
105,2022-10-01,377674.0,6.678569024889028
106,2022-11-01,469286.0,8.298582755005832
107,2022-12-01,690918.0,12.21779511837796
108,2023-01-01,413166.0,7.306189067124823
