,date,items,ItemsPer1000
0,2014-01-01,60118.0,1.1068071271029483
1,2014-02-01,56252.0,1.0356318326257534
2,2014-03-01,63302.0,1.1654264073966338
3,2014-04-01,62521.0,1.1510477459929378
4,2014-05-01,64280.0,1.183431952662722
5,2014-06-01,65144.0,1.199338692038898
6,2014-07-01,68866.0,1.26786286328673
7,2014-08-01,60013.0,1.1048740164148714
8,2014-09-01,63427.0,1.1677277296443445
9,2014-10-01,65525.0,1.20635312224992
10,2014-11-01,58484.0,1.0767242426808747
11,2014-12-01,64844.0,1.1938155186443924
12,2015-01-01,65294.0,1.1917942989396983
13,2015-02-01,59840.0,1.0922438638856795
14,2015-03-01,68106.0,1.243120999227909
15,2015-04-01,64909.0,1.1847669946683752
16,2015-05-01,62169.0,1.1347544915425938
17,2015-06-01,67085.0,1.2244849533551272
18,2015-07-01,69132.0,1.2618483087925265
19,2015-08-01,59644.0,1.088666327165733
20,2015-09-01,63797.0,1.1644699496041893
21,2015-10-01,65252.0,1.1910276839282814
22,2015-11-01,62476.0,1.1403580822212853
23,2015-12-01,65021.0,1.1868113013654873
24,2016-01-01,60894.0,1.101792896806657
25,2016-02-01,63352.0,1.1462670147879157
26,2016-03-01,67087.0,1.2138466855202188
27,2016-04-01,66712.0,1.2070615780169753
28,2016-05-01,64693.0,1.1705305592195137
29,2016-06-01,67164.0,1.2152398942608846
30,2016-07-01,67372.0,1.2190033672226837
31,2016-08-01,65208.0,1.1798487735239678
32,2016-09-01,64291.0,1.1632569239760369
33,2016-10-01,61422.0,1.1113463281712235
34,2016-11-01,62783.0,1.1359717450029945
35,2016-12-01,61956.0,1.121008321255842
36,2017-01-01,60938.0,1.095624907855892
37,2017-02-01,57518.0,1.0341355714013456
38,2017-03-01,67431.0,1.2123647504288073
39,2017-04-01,56222.0,1.0108343491659384
40,2017-05-01,62893.0,1.1307745139285932
41,2017-06-01,63755.0,1.1462727034092421
42,2017-07-01,62635.0,1.1261358446872853
43,2017-08-01,61750.0,1.1102241304293106
44,2017-09-01,58808.0,1.057328917607885
45,2017-10-01,61783.0,1.1108174485880826
46,2017-11-01,61187.0,1.1001017630538985
47,2017-12-01,57382.0,1.0316903814136793
48,2018-01-01,65028.0,1.1616872583837705
49,2018-02-01,57927.0,1.0348320387586374
50,2018-03-01,61785.0,1.1037529565608855
51,2018-04-01,58006.0,1.0362433276405394
52,2018-05-01,60644.0,1.0833696576463274
53,2018-06-01,59224.0,1.0580021866045461
54,2018-07-01,61293.0,1.0949636637773952
55,2018-08-01,58013.0,1.0363683785541256
56,2018-09-01,53344.0,0.9529594191920996
57,2018-10-01,59725.0,1.066952259134076
58,2018-11-01,55713.0,0.9952802212329306
59,2018-12-01,52574.0,0.9392038186976126
60,2019-01-01,58228.0,1.0344839838683888
61,2019-02-01,53265.0,0.9463108710714729
62,2019-03-01,57237.0,1.0168777870556256
63,2019-04-01,54786.0,0.9733330964521115
64,2019-05-01,56218.0,0.9987741396770125
65,2019-06-01,54641.0,0.9707570131646739
66,2019-07-01,60826.0,1.0806402899426155
67,2019-08-01,57745.0,1.025902961607476
68,2019-09-01,54494.0,0.9681453976939614
69,2019-10-01,58755.0,1.0438467141613517
70,2019-11-01,54567.0,0.9694423223834988
71,2019-12-01,55446.0,0.985058716932862
72,2020-01-01,58972.0,1.0428293545534926
73,2020-02-01,53015.0,0.9374889478337755
74,2020-03-01,55460.0,0.9807250221043324
75,2020-04-01,58864.0,1.040919540229885
76,2020-05-01,54613.0,0.9657471264367816
77,2020-06-01,53121.0,0.9393633952254642
78,2020-07-01,53187.0,0.9405305039787798
79,2020-08-01,45949.0,0.8125375773651635
80,2020-09-01,49548.0,0.8761803713527851
81,2020-10-01,48969.0,0.8659416445623342
82,2020-11-01,48104.0,0.8506454465075155
83,2020-12-01,48257.0,0.8533510167992927
84,2021-01-01,46506.0,0.8225850956198131
85,2021-02-01,45068.0,0.7971501545906707
86,2021-03-01,50830.0,0.8990667959049391
87,2021-04-01,46031.0,0.814183428729102
88,2021-05-01,44780.0,0.7920560912969343
89,2021-06-01,48609.0,0.859782370295951
90,2021-07-01,51181.0,0.9052751855441804
91,2021-08-01,46314.0,0.8191890534239888
92,2021-09-01,49848.0,0.8816974550908795
93,2021-10-01,48348.0,0.8551658754360023
94,2021-11-01,49547.0,0.8763734514401341
95,2021-12-01,47530.0,0.8406973206642092
96,2022-01-01,45118.0,0.7978406701677722
97,2022-02-01,43939.0,0.776991914679324
98,2022-03-01,51011.0,0.9020490807644006
99,2022-04-01,45790.0,0.8097239302935034
100,2022-05-01,48616.0,0.8596972831436769
101,2022-06-01,48412.0,0.8560898648912227
102,2022-07-01,49705.0,0.8789545305795717
103,2022-08-01,48434.0,0.856478900192958
104,2022-09-01,45872.0,0.8111739709636075
105,2022-10-01,47603.0,0.8417839758410492
106,2022-11-01,49172.0,0.8695292662238949
107,2022-12-01,49405.0,0.8736495037377274
108,2023-01-01,50232.0,0.8882736943984115
109,2023-02-01,45592.0,0.8062226125778862
