,date,items,ItemsPer1000
0,2014-01-01,2957322.0,54.44600729795311
1,2014-02-01,2648994.0,48.76951061001609
2,2014-03-01,2790208.0,51.36934196912178
3,2014-04-01,2611278.0,48.07513725085885
4,2014-05-01,2543093.0,46.81981199117765
5,2014-06-01,2420674.0,44.56600744523774
6,2014-07-01,2468459.0,45.44575691409256
7,2014-08-01,2158972.0,39.747922366274764
8,2014-09-01,2463504.0,45.35453250019331
9,2014-10-01,2712619.0,49.94088363410081
10,2014-11-01,2588809.0,47.66146997418837
11,2014-12-01,3403287.0,62.65648070755533
12,2015-01-01,3061590.0,55.88240125724862
13,2015-02-01,2635943.0,48.113177929518876
14,2015-03-01,2837477.0,51.79172530358867
15,2015-04-01,2465581.0,45.003604915827495
16,2015-05-01,2289051.0,41.78144901188801
17,2015-06-01,2318658.0,42.321857836721954
18,2015-07-01,2334961.0,42.619432230320356
19,2015-08-01,2054331.0,37.49716626236851
20,2015-09-01,2294176.0,41.87499429601926
21,2015-10-01,2519865.0,45.994436565345715
22,2015-11-01,2480335.0,45.2729058176953
23,2015-12-01,2792461.0,50.97006003325649
24,2016-01-01,2643014.0,47.821690993538766
25,2016-02-01,2649980.0,47.94773115051902
26,2016-03-01,2749396.0,49.746526477298836
27,2016-04-01,2452106.0,44.36747418492765
28,2016-05-01,2256026.0,40.8196771736318
29,2016-06-01,2254406.0,40.79036550921779
30,2016-07-01,2253911.0,40.78140916731351
31,2016-08-01,2155057.0,38.99278245497855
32,2016-09-01,2252362.0,40.753382149920114
33,2016-10-01,2421912.0,43.82115542238651
34,2016-11-01,2617093.0,47.35268626929459
35,2016-12-01,2874165.0,52.004049352157935
36,2017-01-01,2815282.0,50.61690705041766
37,2017-02-01,2415299.0,43.42547744132443
38,2017-03-01,2566474.0,46.14350388533497
39,2017-04-01,2128598.0,38.270783215928255
40,2017-05-01,2294799.0,41.25896719489962
41,2017-06-01,2201863.0,39.58803942509268
42,2017-07-01,2174271.0,39.091953527006766
43,2017-08-01,2173332.0,39.075070928488984
44,2017-09-01,2225322.0,40.00981671862695
45,2017-10-01,2415553.0,43.430044193213156
46,2017-11-01,2437512.0,43.82485247953052
47,2017-12-01,2636461.0,47.40182382406139
48,2018-01-01,2902611.0,51.853451047926654
49,2018-02-01,2350886.0,41.99720600530216
50,2018-03-01,2419433.0,43.22175814438736
51,2018-04-01,2172018.0,38.8018336036815
52,2018-05-01,2175375.0,38.86180444895422
53,2018-06-01,2054401.0,36.70067456035672
54,2018-07-01,2065598.0,36.90070242884603
55,2018-08-01,2051290.0,36.645098361475746
56,2018-09-01,2052281.0,36.66280199795631
57,2018-10-01,2382603.0,42.56381169476144
58,2018-11-01,2335793.0,41.727578371193985
59,2018-12-01,2419563.0,43.22408051849682
60,2019-01-01,2673910.0,47.504930090429404
61,2019-02-01,2271073.0,40.34809103345355
62,2019-03-01,2261949.0,40.185993213352994
63,2019-04-01,2140889.0,38.035230159717166
64,2019-05-01,2113615.0,37.55067777639597
65,2019-06-01,1971013.0,35.0171975767051
66,2019-07-01,2105323.0,37.403361344537814
67,2019-08-01,2058514.0,36.57174836107804
68,2019-09-01,2059653.0,36.59198393945316
69,2019-10-01,2369871.0,42.10334535505534
70,2019-11-01,2355036.0,41.83978538561302
71,2019-12-01,2614563.0,46.450565850018656
72,2020-01-01,2601468.0,46.00297082228117
73,2020-02-01,2192964.0,38.77920424403183
74,2020-03-01,2338120.0,41.34606542882405
75,2020-04-01,2050179.0,36.25427055702918
76,2020-05-01,1729908.0,30.59076923076923
77,2020-06-01,1754759.0,31.03022104332449
78,2020-07-01,1803933.0,31.89978779840849
79,2020-08-01,1676659.0,29.649142351900974
80,2020-09-01,1941880.0,34.33916887709991
81,2020-10-01,1957393.0,34.613492484526965
82,2020-11-01,1868325.0,33.03846153846154
83,2020-12-01,1961422.0,34.6847391688771
84,2021-01-01,1880324.0,33.258643988651556
85,2021-02-01,1677974.0,29.679533893208625
86,2021-03-01,1882446.0,33.296177330003324
87,2021-04-01,1756970.0,31.076793004153078
88,2021-05-01,1772910.0,31.358735257285574
89,2021-06-01,1977874.0,34.984081052207074
90,2021-07-01,2055209.0,36.351960860613694
91,2021-08-01,1925625.0,34.05991538194862
92,2021-09-01,2180239.0,38.563456463446556
93,2021-10-01,2371737.0,41.95061942394634
94,2021-11-01,2436612.0,43.09811024401978
95,2021-12-01,2482302.0,43.90626216030734
96,2022-01-01,2149849.0,38.01668883637384
97,2022-02-01,1957504.0,34.61537087672536
98,2022-03-01,2307737.0,40.808689096390886
99,2022-04-01,2086444.0,36.895471413350045
100,2022-05-01,2129009.0,37.64816630509372
101,2022-06-01,2078729.0,36.75904380640061
102,2022-07-01,2111756.0,37.34307421141926
103,2022-08-01,2025501.0,35.817790577274984
104,2022-09-01,2090149.0,36.96098849484682
105,2022-10-01,2393937.0,42.33300014228082
106,2022-11-01,2590687.0,45.81221357939038
107,2022-12-01,3519979.0,62.245276925761
108,2023-01-01,2880779.0,50.94203306807138
109,2023-02-01,2433557.0,43.03361735386039
